metric,sn,scan_id,scan_processed_date,mean,median,min,max
Can Outer Diameter (mm),LH1T-185,2518,2024-02-05 01:19:08,21.019,21.01809,20.99429,21.07233
Can Max Denting (mm),LH1T-185,2518,2024-02-05 01:19:08,0.036,0.03274,0.02461,0.06284
Can Wall Thickness (mm),LH1T-185,2518,2024-02-05 01:19:08,0.235,0.23557,0.23165,0.23871
Can Circularity (Dmin/Dmax) (%),LH1T-185,2518,2024-02-05 01:19:08,99.637,99.59273,99.47850,99.92411
Can Inner Diameter (mm),LH1T-186,2519,2024-02-05 01:28:25,20.547,20.54471,20.51924,20.57791
Can Outer Diameter (mm),LH1T-186,2519,2024-02-05 01:28:25,21.010,21.00764,20.97964,21.04084
Can Circularity (Dmin/Dmax) (%),LH1T-186,2519,2024-02-05 01:28:25,99.074,99.02354,98.72901,99.67371
Can Wall Thickness (mm),LH1T-186,2519,2024-02-05 01:28:25,0.231,0.23147,0.22860,0.23370
Can Max Denting (mm),LH1T-186,2519,2024-02-05 01:28:25,0.055,0.05239,0.03006,0.07901
Can Inner Diameter (mm),LH1T-187,2520,2024-02-05 01:37:45,20.551,20.54816,20.52098,20.59128
Can Outer Diameter (mm),LH1T-187,2520,2024-02-05 01:37:45,21.019,21.01728,20.99418,21.06414
Can Max Denting (mm),LH1T-187,2520,2024-02-05 01:37:45,0.039,0.03704,0.02043,0.06549
Can Circularity (Dmin/Dmax) (%),LH1T-187,2520,2024-02-05 01:37:45,99.513,99.47323,99.35272,99.90085
Can Wall Thickness (mm),LH1T-187,2520,2024-02-05 01:37:45,0.234,0.23379,0.23183,0.23662
Can Inner Diameter (mm),LH1T-188,2521,2024-02-05 01:46:59,20.549,20.54804,20.51930,20.57928
Can Outer Diameter (mm),LH1T-188,2521,2024-02-05 01:46:59,21.019,21.01726,20.99131,21.06210
Can Max Denting (mm),LH1T-188,2521,2024-02-05 01:46:59,0.044,0.04215,0.02691,0.07051
Can Wall Thickness (mm),LH1T-188,2521,2024-02-05 01:46:59,0.235,0.23479,0.23147,0.24154
Can Circularity (Dmin/Dmax) (%),LH1T-188,2521,2024-02-05 01:46:59,99.431,99.41623,99.22045,99.76355
Can Inner Diameter (mm),LH1T-189,2522,2024-02-05 01:56:19,20.553,20.54988,20.52336,20.58827
Can Outer Diameter (mm),LH1T-189,2522,2024-02-05 01:56:19,21.018,21.01728,20.99486,21.05875
Can Max Denting (mm),LH1T-189,2522,2024-02-05 01:56:19,0.035,0.03300,0.02162,0.05654
Can Wall Thickness (mm),LH1T-189,2522,2024-02-05 01:56:19,0.233,0.23288,0.23092,0.23625
Can Circularity (Dmin/Dmax) (%),LH1T-189,2522,2024-02-05 01:56:19,99.691,99.66604,99.53643,99.93507
Can Inner Diameter (mm),LH1T-190,2523,2024-02-05 02:05:35,20.548,20.54456,20.52016,20.58365
Can Outer Diameter (mm),LH1T-190,2523,2024-02-05 02:05:35,21.018,21.01799,20.99429,21.05579
Can Max Denting (mm),LH1T-190,2523,2024-02-05 02:05:35,0.039,0.03696,0.02576,0.06054
Can Circularity (Dmin/Dmax) (%),LH1T-190,2523,2024-02-05 02:05:35,99.685,99.67300,99.52353,99.93973
Can Wall Thickness (mm),LH1T-190,2523,2024-02-05 02:05:35,0.235,0.23548,0.23247,0.23748
Can Inner Diameter (mm),LH1T-191,2524,2024-02-05 02:14:54,20.546,20.54347,20.51674,20.58885
Can Outer Diameter (mm),LH1T-191,2524,2024-02-05 02:14:54,21.017,21.01670,20.99232,21.05989
Can Max Denting (mm),LH1T-191,2524,2024-02-05 02:14:54,0.032,0.03040,0.02244,0.04088
Can Wall Thickness (mm),LH1T-191,2524,2024-02-05 02:14:54,0.235,0.23548,0.23252,0.23826
Can Circularity (Dmin/Dmax) (%),LH1T-191,2524,2024-02-05 02:14:54,99.816,99.82474,99.71611,99.91943
Can Inner Diameter (mm),LH1T-192,2525,2024-02-05 02:24:06,20.550,20.54613,20.52236,20.58544
Can Max Denting (mm),LH1T-192,2525,2024-02-05 02:24:06,0.052,0.04978,0.02783,0.08361
Can Wall Thickness (mm),LH1T-192,2525,2024-02-05 02:24:06,0.234,0.23379,0.23033,0.23958
Can Outer Diameter (mm),LH1T-192,2525,2024-02-05 02:24:06,21.018,21.01711,20.99318,21.05691
Can Circularity (Dmin/Dmax) (%),LH1T-192,2525,2024-02-05 02:24:06,99.067,99.02243,98.75772,99.64035
Can Inner Diameter (mm),LH1T-193,2526,2024-02-05 02:33:25,20.549,20.54967,20.52281,20.58572
Can Outer Diameter (mm),LH1T-193,2526,2024-02-05 02:33:25,21.019,21.01705,20.99388,21.06176
Can Max Denting (mm),LH1T-193,2526,2024-02-05 02:33:25,0.053,0.04987,0.03183,0.08362
Can Wall Thickness (mm),LH1T-193,2526,2024-02-05 02:33:25,0.235,0.23443,0.23119,0.23903
Can Circularity (Dmin/Dmax) (%),LH1T-193,2526,2024-02-05 02:33:25,99.129,99.04272,98.81859,99.76280
Can Inner Diameter (mm),LH1T-194,2527,2024-02-05 02:42:44,20.554,20.55323,20.52078,20.59320
Can Outer Diameter (mm),LH1T-194,2527,2024-02-05 02:42:44,21.021,21.02127,20.99391,21.06415
Can Max Denting (mm),LH1T-194,2527,2024-02-05 02:42:44,0.046,0.04376,0.02838,0.07460
Can Circularity (Dmin/Dmax) (%),LH1T-194,2527,2024-02-05 02:42:44,99.679,99.67400,99.53083,99.90257
Can Wall Thickness (mm),LH1T-194,2527,2024-02-05 02:42:44,0.234,0.23388,0.23051,0.23657
Can Inner Diameter (mm),LH1T-195,2528,2024-02-05 02:52:01,20.552,20.55139,20.52104,20.59440
Can Outer Diameter (mm),LH1T-195,2528,2024-02-05 02:52:01,21.017,21.01614,20.99218,21.06517
Can Max Denting (mm),LH1T-195,2528,2024-02-05 02:52:01,0.029,0.02544,0.01869,0.06213
Can Circularity (Dmin/Dmax) (%),LH1T-195,2528,2024-02-05 02:52:01,99.879,99.87679,99.81630,99.98532
Can Wall Thickness (mm),LH1T-195,2528,2024-02-05 02:52:01,0.233,0.23256,0.23119,0.23557
Can Outer Diameter (mm),LH1T-196,2529,2024-02-05 03:01:11,21.017,21.01437,20.99155,21.06776
Can Max Denting (mm),LH1T-196,2529,2024-02-05 03:01:11,0.039,0.03646,0.02396,0.05780
Can Inner Diameter (mm),LH1T-196,2529,2024-02-05 03:01:11,20.547,20.54422,20.51797,20.59772
Can Wall Thickness (mm),LH1T-196,2529,2024-02-05 03:01:11,0.235,0.23520,0.23229,0.23680
Can Circularity (Dmin/Dmax) (%),LH1T-196,2529,2024-02-05 03:01:11,99.549,99.51488,99.36292,99.85838
Can Inner Diameter (mm),LH1T-197,2530,2024-02-05 03:10:14,20.546,20.54700,20.51726,20.58912
Can Outer Diameter (mm),LH1T-197,2530,2024-02-05 03:10:14,21.014,21.01357,20.98900,21.05861
Can Circularity (Dmin/Dmax) (%),LH1T-197,2530,2024-02-05 03:10:14,99.744,99.72777,99.63324,99.95390
Can Max Denting (mm),LH1T-197,2530,2024-02-05 03:10:14,0.030,0.02859,0.02076,0.04219
Can Wall Thickness (mm),LH1T-197,2530,2024-02-05 03:10:14,0.234,0.23384,0.23197,0.23589
Can Inner Diameter (mm),LH1T-198,2531,2024-02-05 03:19:23,20.548,20.54861,20.52097,20.59671
Can Outer Diameter (mm),LH1T-198,2531,2024-02-05 03:19:23,21.016,21.01483,20.99201,21.06693
Can Max Denting (mm),LH1T-198,2531,2024-02-05 03:19:23,0.031,0.02994,0.02225,0.05057
Can Wall Thickness (mm),LH1T-198,2531,2024-02-05 03:19:23,0.234,0.23361,0.23119,0.23898
Can Circularity (Dmin/Dmax) (%),LH1T-198,2531,2024-02-05 03:19:23,99.766,99.74832,99.66578,99.94848
Can Inner Diameter (mm),LH1T-199,2532,2024-02-05 03:28:31,20.548,20.54839,20.51849,20.59219
Can Outer Diameter (mm),LH1T-199,2532,2024-02-05 03:28:31,21.016,21.01552,20.99018,21.06232
Can Max Denting (mm),LH1T-199,2532,2024-02-05 03:28:31,0.031,0.03059,0.02079,0.04219
Can Wall Thickness (mm),LH1T-199,2532,2024-02-05 03:28:31,0.234,0.23388,0.23156,0.23666
Can Circularity (Dmin/Dmax) (%),LH1T-199,2532,2024-02-05 03:28:31,99.759,99.75535,99.65208,99.98859
Can Inner Diameter (mm),LH1T-200,2533,2024-02-05 03:37:46,20.547,20.54328,20.52052,20.59740
Can Max Denting (mm),LH1T-200,2533,2024-02-05 03:37:46,0.057,0.05407,0.03623,0.08393
Can Circularity (Dmin/Dmax) (%),LH1T-200,2533,2024-02-05 03:37:46,99.038,98.98786,98.74659,99.67614
Can Outer Diameter (mm),LH1T-200,2533,2024-02-05 03:37:46,21.015,21.01288,20.99105,21.06659
Can Wall Thickness (mm),LH1T-200,2533,2024-02-05 03:37:46,0.234,0.23406,0.23042,0.23844
Can Inner Diameter (mm),LH1T-201,2534,2024-02-05 03:47:00,20.548,20.54750,20.51818,20.57653
Can Outer Diameter (mm),LH1T-201,2534,2024-02-05 03:47:00,21.009,21.00779,20.97903,21.04010
Can Max Denting (mm),LH1T-201,2534,2024-02-05 03:47:00,0.031,0.03096,0.01983,0.04553
Can Wall Thickness (mm),LH1T-201,2534,2024-02-05 03:47:00,0.231,0.23051,0.22878,0.23516
Can Circularity (Dmin/Dmax) (%),LH1T-201,2534,2024-02-05 03:47:00,99.694,99.67114,99.56947,99.95857
Can Inner Diameter (mm),LH1T-202,2535,2024-02-05 03:56:10,20.547,20.54366,20.51574,20.57538
Can Outer Diameter (mm),LH1T-202,2535,2024-02-05 03:56:10,21.009,21.00786,20.97547,21.03840
Can Max Denting (mm),LH1T-202,2535,2024-02-05 03:56:10,0.027,0.02630,0.01981,0.04208
Can Wall Thickness (mm),LH1T-202,2535,2024-02-05 03:56:10,0.231,0.23088,0.22741,0.23393
Can Circularity (Dmin/Dmax) (%),LH1T-202,2535,2024-02-05 03:56:10,99.835,99.83852,99.67733,99.94560
Can Inner Diameter (mm),LH1T-203,2536,2024-02-05 04:05:20,20.547,20.54540,20.51611,20.57556
Can Max Denting (mm),LH1T-203,2536,2024-02-05 04:05:20,0.042,0.04124,0.02595,0.06575
Can Wall Thickness (mm),LH1T-203,2536,2024-02-05 04:05:20,0.230,0.23056,0.22746,0.23297
Can Outer Diameter (mm),LH1T-203,2536,2024-02-05 04:05:20,21.008,21.00725,20.97502,21.03693
Can Circularity (Dmin/Dmax) (%),LH1T-203,2536,2024-02-05 04:05:20,99.468,99.44966,99.27465,99.79645
Can Inner Diameter (mm),LH1T-204,2537,2024-02-05 04:14:30,20.548,20.54714,20.51862,20.57657
Can Outer Diameter (mm),LH1T-204,2537,2024-02-05 04:14:30,21.008,21.00706,20.97881,21.03923
Can Max Denting (mm),LH1T-204,2537,2024-02-05 04:14:30,0.030,0.02993,0.02216,0.04412
Can Circularity (Dmin/Dmax) (%),LH1T-204,2537,2024-02-05 04:14:30,99.775,99.76331,99.66205,99.98062
Can Wall Thickness (mm),LH1T-204,2537,2024-02-05 04:14:30,0.230,0.23010,0.22764,0.23370
Can Inner Diameter (mm),LH1T-205,2538,2024-02-05 04:23:47,20.547,20.54613,20.51457,20.57699
Can Outer Diameter (mm),LH1T-205,2538,2024-02-05 04:23:47,21.009,21.00841,20.97695,21.03947
Can Max Denting (mm),LH1T-205,2538,2024-02-05 04:23:47,0.030,0.02993,0.02102,0.03940
Can Circularity (Dmin/Dmax) (%),LH1T-205,2538,2024-02-05 04:23:47,99.877,99.87587,99.78228,99.98453
Can Wall Thickness (mm),LH1T-205,2538,2024-02-05 04:23:47,0.231,0.23110,0.22919,0.23388
Can Inner Diameter (mm),LH1T-206,2539,2024-02-05 04:33:03,20.546,20.54487,20.51469,20.57514
Can Outer Diameter (mm),LH1T-206,2539,2024-02-05 04:33:03,21.006,21.00579,20.97715,21.03690
Can Max Denting (mm),LH1T-206,2539,2024-02-05 04:33:03,0.033,0.03180,0.02344,0.05185
Can Circularity (Dmin/Dmax) (%),LH1T-206,2539,2024-02-05 04:33:03,99.776,99.78070,99.67001,99.92047
Can Wall Thickness (mm),LH1T-206,2539,2024-02-05 04:33:03,0.230,0.23033,0.22823,0.23293
Can Outer Diameter (mm),LH1T-207,2540,2024-02-05 04:42:19,21.011,21.00976,20.98192,21.04709
Can Max Denting (mm),LH1T-207,2540,2024-02-05 04:42:19,0.038,0.03528,0.02134,0.06185
Can Circularity (Dmin/Dmax) (%),LH1T-207,2540,2024-02-05 04:42:19,99.587,99.55822,99.41456,99.92295
Can Inner Diameter (mm),LH1T-207,2540,2024-02-05 04:42:19,20.552,20.54919,20.52271,20.57988
Can Wall Thickness (mm),LH1T-207,2540,2024-02-05 04:42:19,0.230,0.23028,0.22641,0.23361
Can Inner Diameter (mm),LH1T-208,2541,2024-02-05 04:51:31,20.551,20.55184,20.51987,20.57846
Can Max Denting (mm),LH1T-208,2541,2024-02-05 04:51:31,0.026,0.02534,0.01893,0.04030
Can Outer Diameter (mm),LH1T-208,2541,2024-02-05 04:51:31,21.011,21.01140,20.98079,21.04204
Can Wall Thickness (mm),LH1T-208,2541,2024-02-05 04:51:31,0.230,0.23033,0.22823,0.23379
Can Circularity (Dmin/Dmax) (%),LH1T-208,2541,2024-02-05 04:51:31,99.850,99.85232,99.75229,99.98312
Can Inner Diameter (mm),LH1T-209,2542,2024-02-05 05:00:40,20.549,20.54761,20.51857,20.57910
Can Outer Diameter (mm),LH1T-209,2542,2024-02-05 05:00:40,21.009,21.00916,20.97991,21.04148
Can Max Denting (mm),LH1T-209,2542,2024-02-05 05:00:40,0.040,0.04007,0.02512,0.06058
Can Circularity (Dmin/Dmax) (%),LH1T-209,2542,2024-02-05 05:00:40,99.500,99.49031,99.30500,99.80383
Can Wall Thickness (mm),LH1T-209,2542,2024-02-05 05:00:40,0.230,0.23042,0.22787,0.23320
Can Inner Diameter (mm),LH1T-210,2543,2024-02-05 05:09:58,20.549,20.54750,20.51895,20.57721
Can Outer Diameter (mm),LH1T-210,2543,2024-02-05 05:09:58,21.009,21.00863,20.98018,21.04040
Can Max Denting (mm),LH1T-210,2543,2024-02-05 05:09:58,0.047,0.04659,0.03049,0.06727
Can Circularity (Dmin/Dmax) (%),LH1T-210,2543,2024-02-05 05:09:58,99.298,99.27355,99.05522,99.73630
Can Wall Thickness (mm),LH1T-210,2543,2024-02-05 05:09:58,0.230,0.23037,0.22787,0.23297
Can Inner Diameter (mm),LH1T-211,2544,2024-02-05 05:19:14,20.549,20.54675,20.51866,20.57782
Can Outer Diameter (mm),LH1T-211,2544,2024-02-05 05:19:14,21.010,21.00996,20.97797,21.04029
Can Max Denting (mm),LH1T-211,2544,2024-02-05 05:19:14,0.026,0.02629,0.01952,0.03757
Can Circularity (Dmin/Dmax) (%),LH1T-211,2544,2024-02-05 05:19:14,99.870,99.87185,99.78042,99.98157
Can Wall Thickness (mm),LH1T-211,2544,2024-02-05 05:19:14,0.231,0.23078,0.22760,0.23384
Can Inner Diameter (mm),LH1T-212,2545,2024-02-05 05:28:27,20.549,20.54762,20.52030,20.57733
Can Outer Diameter (mm),LH1T-212,2545,2024-02-05 05:28:27,21.010,21.00818,20.98121,21.04238
Can Max Denting (mm),LH1T-212,2545,2024-02-05 05:28:27,0.033,0.03284,0.02183,0.04312
Can Wall Thickness (mm),LH1T-212,2545,2024-02-05 05:28:27,0.230,0.23051,0.22819,0.23347
Can Circularity (Dmin/Dmax) (%),LH1T-212,2545,2024-02-05 05:28:27,99.668,99.66362,99.54317,99.87783
Can Inner Diameter (mm),LH1T-213,2546,2024-02-05 05:37:39,20.556,20.55330,20.52672,20.59097
Can Outer Diameter (mm),LH1T-213,2546,2024-02-05 05:37:39,21.016,21.01460,20.98803,21.05737
Can Max Denting (mm),LH1T-213,2546,2024-02-05 05:37:39,0.032,0.03076,0.01825,0.05256
Can Circularity (Dmin/Dmax) (%),LH1T-213,2546,2024-02-05 05:37:39,99.647,99.64425,99.51625,99.89878
Can Wall Thickness (mm),LH1T-213,2546,2024-02-05 05:37:39,0.230,0.23047,0.22614,0.23320
Can Inner Diameter (mm),LH1T-214,2547,2024-02-05 05:46:47,20.549,20.54813,20.51835,20.57726
Can Outer Diameter (mm),LH1T-214,2547,2024-02-05 05:46:47,21.011,21.00896,20.98064,21.04384
Can Max Denting (mm),LH1T-214,2547,2024-02-05 05:46:47,0.027,0.02668,0.02034,0.04161
Can Circularity (Dmin/Dmax) (%),LH1T-214,2547,2024-02-05 05:46:47,99.830,99.83220,99.76012,99.96390
Can Wall Thickness (mm),LH1T-214,2547,2024-02-05 05:46:47,0.231,0.23074,0.22924,0.23329
Can Outer Diameter (mm),LH1T-215,2548,2024-02-05 05:56:00,21.008,21.00813,20.97879,21.03856
Can Max Denting (mm),LH1T-215,2548,2024-02-05 05:56:00,0.028,0.02808,0.01909,0.03884
Can Circularity (Dmin/Dmax) (%),LH1T-215,2548,2024-02-05 05:56:00,99.850,99.83892,99.79030,99.99016
Can Inner Diameter (mm),LH1T-215,2548,2024-02-05 05:56:00,20.547,20.54629,20.51678,20.57490
Can Wall Thickness (mm),LH1T-215,2548,2024-02-05 05:56:00,0.231,0.23069,0.22860,0.23320
Can Inner Diameter (mm),LH1T-216,2549,2024-02-05 06:05:11,20.547,20.54367,20.51877,20.57494
Can Max Denting (mm),LH1T-216,2549,2024-02-05 06:05:11,0.051,0.04673,0.02871,0.09566
Can Circularity (Dmin/Dmax) (%),LH1T-216,2549,2024-02-05 06:05:11,99.236,99.16293,98.94277,99.79555
Can Outer Diameter (mm),LH1T-216,2549,2024-02-05 06:05:11,21.007,21.00513,20.97964,21.03795
Can Wall Thickness (mm),LH1T-216,2549,2024-02-05 06:05:11,0.230,0.23019,0.22741,0.23443
Can Inner Diameter (mm),LH1T-217,2550,2024-02-05 06:14:29,20.549,20.54687,20.52016,20.57763
Can Outer Diameter (mm),LH1T-217,2550,2024-02-05 06:14:29,21.009,21.00661,20.98108,21.04120
Can Max Denting (mm),LH1T-217,2550,2024-02-05 06:14:29,0.033,0.03286,0.02115,0.04484
Can Circularity (Dmin/Dmax) (%),LH1T-217,2550,2024-02-05 06:14:29,99.680,99.67185,99.53681,99.90062
Can Wall Thickness (mm),LH1T-217,2550,2024-02-05 06:14:29,0.230,0.22987,0.22778,0.23233
Can Outer Diameter (mm),LH1T-218,2551,2024-02-05 06:23:46,21.008,21.00801,20.97766,21.03645
Can Max Denting (mm),LH1T-218,2551,2024-02-05 06:23:46,0.033,0.03270,0.02249,0.05454
Can Inner Diameter (mm),LH1T-218,2551,2024-02-05 06:23:46,20.548,20.54727,20.51854,20.57488
Can Circularity (Dmin/Dmax) (%),LH1T-218,2551,2024-02-05 06:23:46,99.729,99.70954,99.62870,99.87093
Can Wall Thickness (mm),LH1T-218,2551,2024-02-05 06:23:46,0.230,0.23033,0.22832,0.23302
Can Inner Diameter (mm),LH1T-219,2552,2024-02-05 08:55:50,20.550,20.54821,20.51741,20.58136
Can Outer Diameter (mm),LH1T-219,2552,2024-02-05 08:55:50,21.012,21.01077,20.97762,21.04839
Can Circularity (Dmin/Dmax) (%),LH1T-219,2552,2024-02-05 08:55:50,99.895,99.89739,99.83022,99.96042
Can Max Denting (mm),LH1T-219,2552,2024-02-05 08:55:50,0.028,0.02807,0.02032,0.04306
Can Wall Thickness (mm),LH1T-219,2552,2024-02-05 08:55:50,0.231,0.23138,0.22846,0.23352
Can Inner Diameter (mm),LH1T-220,2553,2024-02-05 07:04:40,20.549,20.54875,20.51951,20.57572
Can Outer Diameter (mm),LH1T-220,2553,2024-02-05 07:04:40,21.009,21.00795,20.97954,21.03783
Can Max Denting (mm),LH1T-220,2553,2024-02-05 07:04:40,0.036,0.03600,0.02585,0.04603
Can Circularity (Dmin/Dmax) (%),LH1T-220,2553,2024-02-05 07:04:40,99.798,99.79722,99.70266,99.90748
Can Wall Thickness (mm),LH1T-220,2553,2024-02-05 07:04:40,0.230,0.23001,0.22687,0.23365
Can Inner Diameter (mm),LH1T-221,2554,2024-02-05 07:13:52,20.547,20.54382,20.51768,20.57574
Can Outer Diameter (mm),LH1T-221,2554,2024-02-05 07:13:52,21.007,21.00622,20.97864,21.03894
Can Max Denting (mm),LH1T-221,2554,2024-02-05 07:13:52,0.058,0.05954,0.02900,0.08122
Can Circularity (Dmin/Dmax) (%),LH1T-221,2554,2024-02-05 07:13:52,99.238,99.19194,98.99038,99.79976
Can Wall Thickness (mm),LH1T-221,2554,2024-02-05 07:13:52,0.230,0.23051,0.22832,0.23270
Can Inner Diameter (mm),LH1T-222,2555,2024-02-05 07:23:02,20.547,20.54542,20.51800,20.57466
Can Outer Diameter (mm),LH1T-222,2555,2024-02-05 07:23:02,21.008,21.00654,20.97894,21.03795
Can Max Denting (mm),LH1T-222,2555,2024-02-05 07:23:02,0.045,0.04597,0.02980,0.06563
Can Wall Thickness (mm),LH1T-222,2555,2024-02-05 07:23:02,0.230,0.23047,0.22828,0.23229
Can Circularity (Dmin/Dmax) (%),LH1T-222,2555,2024-02-05 07:23:02,99.531,99.51101,99.31673,99.87623
Can Inner Diameter (mm),LH1T-223,2556,2024-02-05 07:32:12,20.547,20.54312,20.52019,20.57686
Can Outer Diameter (mm),LH1T-223,2556,2024-02-05 07:32:12,21.011,21.01070,20.98056,21.04169
Can Max Denting (mm),LH1T-223,2556,2024-02-05 07:32:12,0.028,0.02804,0.01958,0.03788
Can Circularity (Dmin/Dmax) (%),LH1T-223,2556,2024-02-05 07:32:12,99.844,99.85434,99.74343,99.98155
Can Wall Thickness (mm),LH1T-223,2556,2024-02-05 07:32:12,0.232,0.23174,0.22819,0.23625
Can Inner Diameter (mm),LH1T-224,2557,2024-02-05 07:41:27,20.548,20.54811,20.52013,20.57517
Can Outer Diameter (mm),LH1T-224,2557,2024-02-05 07:41:27,21.009,21.00968,20.98260,21.03846
Can Max Denting (mm),LH1T-224,2557,2024-02-05 07:41:27,0.037,0.03509,0.02283,0.05489
Can Circularity (Dmin/Dmax) (%),LH1T-224,2557,2024-02-05 07:41:27,99.815,99.81819,99.72172,99.96640
Can Wall Thickness (mm),LH1T-224,2557,2024-02-05 07:41:27,0.231,0.23060,0.22842,0.23329
Can Inner Diameter (mm),LH1T-225,2558,2024-02-05 07:50:46,20.546,20.54456,20.51524,20.57571
Can Outer Diameter (mm),LH1T-225,2558,2024-02-05 07:50:46,21.008,21.00648,20.97743,21.03883
Can Max Denting (mm),LH1T-225,2558,2024-02-05 07:50:46,0.026,0.02568,0.01942,0.03953
Can Wall Thickness (mm),LH1T-225,2558,2024-02-05 07:50:46,0.231,0.23119,0.22837,0.23302
Can Circularity (Dmin/Dmax) (%),LH1T-225,2558,2024-02-05 07:50:46,99.872,99.87450,99.77497,99.97501
Can Inner Diameter (mm),LH1T-226,2559,2024-02-05 08:00:02,20.547,20.54450,20.51814,20.57485
Can Outer Diameter (mm),LH1T-226,2559,2024-02-05 08:00:02,21.008,21.00563,20.98011,21.03750
Can Max Denting (mm),LH1T-226,2559,2024-02-05 08:00:02,0.048,0.04866,0.02612,0.06821
Can Circularity (Dmin/Dmax) (%),LH1T-226,2559,2024-02-05 08:00:02,99.450,99.38254,99.17679,99.87427
Can Wall Thickness (mm),LH1T-226,2559,2024-02-05 08:00:02,0.230,0.23047,0.22851,0.23242
Can Inner Diameter (mm),LH1T-227,2560,2024-02-05 08:09:18,20.550,20.54812,20.52061,20.57692
Can Outer Diameter (mm),LH1T-227,2560,2024-02-05 08:09:18,21.009,21.00870,20.98102,21.04121
Can Max Denting (mm),LH1T-227,2560,2024-02-05 08:09:18,0.038,0.03690,0.02550,0.05883
Can Wall Thickness (mm),LH1T-227,2560,2024-02-05 08:09:18,0.230,0.23015,0.22650,0.23388
Can Circularity (Dmin/Dmax) (%),LH1T-227,2560,2024-02-05 08:09:18,99.476,99.45754,99.29458,99.80993
Can Inner Diameter (mm),LH1T-228,2561,2024-02-05 08:18:36,20.553,20.55258,20.52524,20.58403
Can Max Denting (mm),LH1T-228,2561,2024-02-05 08:18:36,0.036,0.03553,0.02467,0.04870
Can Wall Thickness (mm),LH1T-228,2561,2024-02-05 08:18:36,0.231,0.23124,0.22782,0.23375
Can Outer Diameter (mm),LH1T-228,2561,2024-02-05 08:18:36,21.015,21.01488,20.98763,21.04650
Can Circularity (Dmin/Dmax) (%),LH1T-228,2561,2024-02-05 08:18:36,99.677,99.65193,99.55153,99.87833
Can Inner Diameter (mm),LH1T-229,2562,2024-02-05 08:27:56,20.549,20.54713,20.51807,20.57751
Can Outer Diameter (mm),LH1T-229,2562,2024-02-05 08:27:56,21.010,21.00899,20.97924,21.03952
Can Max Denting (mm),LH1T-229,2562,2024-02-05 08:27:56,0.053,0.05262,0.03081,0.07367
Can Circularity (Dmin/Dmax) (%),LH1T-229,2562,2024-02-05 08:27:56,99.253,99.20268,98.97906,99.78307
Can Wall Thickness (mm),LH1T-229,2562,2024-02-05 08:27:56,0.231,0.23088,0.22910,0.23288
Can Outer Diameter (mm),LH1T-230,2563,2024-02-05 08:37:10,21.007,21.00557,20.97906,21.03792
Can Max Denting (mm),LH1T-230,2563,2024-02-05 08:37:10,0.028,0.02769,0.01785,0.04084
Can Inner Diameter (mm),LH1T-230,2563,2024-02-05 08:37:10,20.547,20.54619,20.51685,20.57681
Can Circularity (Dmin/Dmax) (%),LH1T-230,2563,2024-02-05 08:37:10,99.903,99.90423,99.81928,99.97208
Can Wall Thickness (mm),LH1T-230,2563,2024-02-05 08:37:10,0.230,0.22992,0.22700,0.23279
Can Inner Diameter (mm),LH1T-231,2564,2024-02-05 09:19:13,20.548,20.54418,20.51729,20.57712
Can Outer Diameter (mm),LH1T-231,2564,2024-02-05 09:19:13,21.009,21.00702,20.97777,21.04563
Can Max Denting (mm),LH1T-231,2564,2024-02-05 09:19:13,0.041,0.03476,0.02234,0.09997
Can Circularity (Dmin/Dmax) (%),LH1T-231,2564,2024-02-05 09:19:13,99.638,99.60529,99.47988,99.93113
Can Wall Thickness (mm),LH1T-231,2564,2024-02-05 09:19:13,0.231,0.23074,0.22764,0.23425
Can Inner Diameter (mm),LH1T-232,2565,2024-02-05 09:28:24,20.544,20.54192,20.51503,20.57258
Can Max Denting (mm),LH1T-232,2565,2024-02-05 09:28:24,0.040,0.03745,0.02307,0.07693
Can Wall Thickness (mm),LH1T-232,2565,2024-02-05 09:28:24,0.231,0.23129,0.22905,0.23406
Can Circularity (Dmin/Dmax) (%),LH1T-232,2565,2024-02-05 09:28:24,99.532,99.51647,99.35062,99.85812
Can Outer Diameter (mm),LH1T-232,2565,2024-02-05 09:28:24,21.006,21.00420,20.97663,21.03557
Can Inner Diameter (mm),LH1T-233,2566,2024-02-05 09:37:35,20.545,20.54426,20.51241,20.57225
Can Outer Diameter (mm),LH1T-233,2566,2024-02-05 09:37:35,21.006,21.00445,20.97434,21.03691
Can Max Denting (mm),LH1T-233,2566,2024-02-05 09:37:35,0.035,0.03497,0.02336,0.05455
Can Wall Thickness (mm),LH1T-233,2566,2024-02-05 09:37:35,0.231,0.23078,0.22819,0.23438
Can Circularity (Dmin/Dmax) (%),LH1T-233,2566,2024-02-05 09:37:35,99.680,99.68004,99.55195,99.90747
