metric,sn,scan_id,scan_processed_date,mean,median,min,max
Core Concentricity (mm),LH1T-396,2729,2024-02-06 18:17:36,0.078,0.07898,0.02895,0.13645
Core Effective Diameter (mm),LH1T-396,2729,2024-02-06 18:17:36,3.943,3.94510,3.92682,3.96004
Core Area (mm²),LH1T-397,2730,2024-02-06 18:26:43,12.281,12.29927,12.16735,12.36745
Core Circularity (MCC) (%),LH1T-397,2730,2024-02-06 18:26:43,80.618,81.31610,75.24326,84.02994
Core Circularity (Dmin/Dmax) (%),LH1T-397,2730,2024-02-06 18:26:43,90.958,91.27192,89.01440,92.98159
Core Concentricity (mm),LH1T-397,2730,2024-02-06 18:26:43,0.133,0.13294,0.08846,0.19166
Core Effective Diameter (mm),LH1T-397,2730,2024-02-06 18:26:43,3.954,3.95708,3.93580,3.96837
Core Area (mm²),LH1T-398,2731,2024-02-07 10:37:16,12.457,12.45715,12.40027,12.53770
Core Circularity (MCC) (%),LH1T-398,2731,2024-02-07 10:37:16,82.366,83.09922,76.94147,84.45030
Core Circularity (Dmin/Dmax) (%),LH1T-398,2731,2024-02-07 10:37:16,91.952,92.21177,89.91824,94.72061
Core Effective Diameter (mm),LH1T-398,2731,2024-02-07 10:37:16,3.982,3.98245,3.97319,3.99560
Core Concentricity (mm),LH1T-398,2731,2024-02-07 10:37:16,0.150,0.12452,0.11183,0.22976
Core Circularity (MCC) (%),LH1T-399,2732,2024-02-06 18:43:57,82.290,82.35704,80.71474,83.70596
Core Circularity (Dmin/Dmax) (%),LH1T-399,2732,2024-02-06 18:43:57,90.300,90.23585,89.69986,91.34374
Core Concentricity (mm),LH1T-399,2732,2024-02-06 18:43:57,0.105,0.10397,0.09060,0.12899
Core Area (mm²),LH1T-399,2732,2024-02-06 18:43:57,12.467,12.47705,12.36530,12.58343
Core Effective Diameter (mm),LH1T-399,2732,2024-02-06 18:43:57,3.984,3.98555,3.96755,4.00279
Core Area (mm²),LH1T-400,2733,2024-02-06 18:53:01,12.372,12.38346,12.28031,12.46509
Core Circularity (MCC) (%),LH1T-400,2733,2024-02-06 18:53:01,82.296,82.75367,78.62514,84.77285
Core Circularity (Dmin/Dmax) (%),LH1T-400,2733,2024-02-06 18:53:01,91.980,92.09156,89.33914,94.83154
Core Effective Diameter (mm),LH1T-400,2733,2024-02-06 18:53:01,3.969,3.97077,3.95379,3.98363
Core Concentricity (mm),LH1T-400,2733,2024-02-06 18:53:01,0.115,0.10983,0.06526,0.19378
Core Area (mm²),LH1T-401,2734,2024-02-06 19:02:18,12.329,12.33303,12.27789,12.36759
Core Circularity (MCC) (%),LH1T-401,2734,2024-02-06 19:02:18,80.240,80.63641,74.67439,82.98697
Core Circularity (Dmin/Dmax) (%),LH1T-401,2734,2024-02-06 19:02:18,88.139,88.00776,86.97731,90.47215
Core Effective Diameter (mm),LH1T-401,2734,2024-02-06 19:02:18,3.962,3.96242,3.95351,3.96836
Core Concentricity (mm),LH1T-401,2734,2024-02-06 19:02:18,0.119,0.10483,0.06718,0.20299
Core Area (mm²),LH1T-402,2735,2024-02-06 19:11:27,12.426,12.42622,12.37014,12.46751
Core Circularity (MCC) (%),LH1T-402,2735,2024-02-06 19:11:27,81.965,82.31155,78.93985,83.74596
Core Circularity (Dmin/Dmax) (%),LH1T-402,2735,2024-02-06 19:11:27,89.504,89.73560,88.26222,90.92788
Core Effective Diameter (mm),LH1T-402,2735,2024-02-06 19:11:27,3.978,3.97765,3.96851,3.98457
Core Concentricity (mm),LH1T-402,2735,2024-02-06 19:11:27,0.138,0.13520,0.11643,0.15937
Core Area (mm²),LH1T-403,2736,2024-02-06 19:20:34,12.502,12.49454,12.44881,12.60468
Core Circularity (MCC) (%),LH1T-403,2736,2024-02-06 19:20:34,82.328,82.98946,78.04860,84.54330
Core Circularity (Dmin/Dmax) (%),LH1T-403,2736,2024-02-06 19:20:34,91.686,91.70909,90.82524,92.87346
Core Concentricity (mm),LH1T-403,2736,2024-02-06 19:20:34,0.139,0.12428,0.09960,0.20282
Core Effective Diameter (mm),LH1T-403,2736,2024-02-06 19:20:34,3.990,3.98829,3.98131,4.00560
Core Area (mm²),LH1T-404,2737,2024-02-06 19:29:43,12.303,12.31124,12.18617,12.41896
Core Circularity (MCC) (%),LH1T-404,2737,2024-02-06 19:29:43,81.486,81.39655,77.12846,83.92167
Core Circularity (Dmin/Dmax) (%),LH1T-404,2737,2024-02-06 19:29:43,91.284,91.28260,89.47128,93.80028
Core Effective Diameter (mm),LH1T-404,2737,2024-02-06 19:29:43,3.957,3.95894,3.93863,3.97618
Core Concentricity (mm),LH1T-404,2737,2024-02-06 19:29:43,0.196,0.20685,0.15657,0.25462
Core Area (mm²),LH1T-405,2738,2024-02-06 19:38:56,11.933,11.93550,11.83397,12.09190
Core Circularity (MCC) (%),LH1T-405,2738,2024-02-06 19:38:56,81.213,81.37578,77.83910,83.37157
Core Circularity (Dmin/Dmax) (%),LH1T-405,2738,2024-02-06 19:38:56,90.833,90.62480,89.19795,92.90560
Core Concentricity (mm),LH1T-405,2738,2024-02-06 19:38:56,0.146,0.13706,0.06960,0.22524
Core Effective Diameter (mm),LH1T-405,2738,2024-02-06 19:38:56,3.898,3.89839,3.88141,3.92382
Core Area (mm²),LH1T-406,2739,2024-02-06 19:48:08,12.316,12.32563,12.23795,12.37445
Core Circularity (MCC) (%),LH1T-406,2739,2024-02-06 19:48:08,83.355,83.69897,81.33159,84.58685
Core Circularity (Dmin/Dmax) (%),LH1T-406,2739,2024-02-06 19:48:08,90.413,90.40681,89.24016,91.90403
Core Concentricity (mm),LH1T-406,2739,2024-02-06 19:48:08,0.117,0.11389,0.08802,0.15588
Core Effective Diameter (mm),LH1T-406,2739,2024-02-06 19:48:08,3.960,3.96121,3.94733,3.96961
Core Area (mm²),LH1T-407,2740,2024-02-06 19:57:20,12.289,12.30519,12.19828,12.37404
Core Circularity (MCC) (%),LH1T-407,2740,2024-02-06 19:57:20,83.129,83.23547,80.92579,84.65130
Core Circularity (Dmin/Dmax) (%),LH1T-407,2740,2024-02-06 19:57:20,91.249,91.14739,90.02846,93.49266
Core Concentricity (mm),LH1T-407,2740,2024-02-06 19:57:20,0.149,0.14117,0.11463,0.20045
Core Effective Diameter (mm),LH1T-407,2740,2024-02-06 19:57:20,3.955,3.95772,3.94056,3.96914
Core Area (mm²),LH1T-408,2741,2024-02-06 20:06:30,12.194,12.19572,12.14516,12.25086
Core Circularity (MCC) (%),LH1T-408,2741,2024-02-06 20:06:30,80.809,81.02427,78.60293,84.02789
Core Circularity (Dmin/Dmax) (%),LH1T-408,2741,2024-02-06 20:06:30,88.349,88.31952,87.02770,90.59035
Core Effective Diameter (mm),LH1T-408,2741,2024-02-06 20:06:30,3.940,3.94076,3.93235,3.94976
Core Concentricity (mm),LH1T-408,2741,2024-02-06 20:06:30,0.103,0.07957,0.05940,0.18245
Core Area (mm²),LH1T-409,2742,2024-02-06 20:15:40,12.490,12.48808,12.44303,12.57119
Core Circularity (MCC) (%),LH1T-409,2742,2024-02-06 20:15:40,83.689,83.90861,81.60275,85.03714
Core Circularity (Dmin/Dmax) (%),LH1T-409,2742,2024-02-06 20:15:40,93.425,93.31989,92.72131,94.25517
Core Concentricity (mm),LH1T-409,2742,2024-02-06 20:15:40,0.093,0.09364,0.06199,0.14521
Core Effective Diameter (mm),LH1T-409,2742,2024-02-06 20:15:40,3.988,3.98753,3.98025,4.00049
Core Area (mm²),LH1T-410,2743,2024-02-06 20:24:46,12.383,12.39919,12.26969,12.44653
Core Circularity (MCC) (%),LH1T-410,2743,2024-02-06 20:24:46,82.734,82.91943,78.75237,84.59846
Core Circularity (Dmin/Dmax) (%),LH1T-410,2743,2024-02-06 20:24:46,92.349,92.01931,91.01801,94.70126
Core Concentricity (mm),LH1T-410,2743,2024-02-06 20:24:46,0.147,0.15275,0.11214,0.20240
Core Effective Diameter (mm),LH1T-410,2743,2024-02-06 20:24:46,3.970,3.97297,3.95178,3.98072
Core Area (mm²),LH1T-411,2744,2024-02-06 20:34:01,12.361,12.36651,12.28018,12.45204
Core Circularity (MCC) (%),LH1T-411,2744,2024-02-06 20:34:01,82.112,82.65649,78.80057,84.85629
Core Circularity (Dmin/Dmax) (%),LH1T-411,2744,2024-02-06 20:34:01,90.063,89.88879,89.18026,91.80030
Core Concentricity (mm),LH1T-411,2744,2024-02-06 20:34:01,0.093,0.09100,0.06517,0.14522
Core Effective Diameter (mm),LH1T-411,2744,2024-02-06 20:34:01,3.967,3.96810,3.95406,3.98211
Core Area (mm²),LH1T-412,2745,2024-02-06 20:43:07,12.367,12.36866,12.29981,12.44424
Core Circularity (MCC) (%),LH1T-412,2745,2024-02-06 20:43:07,82.953,82.98817,81.69681,83.91813
Core Circularity (Dmin/Dmax) (%),LH1T-412,2745,2024-02-06 20:43:07,91.656,91.79164,90.71347,92.92250
Core Concentricity (mm),LH1T-412,2745,2024-02-06 20:43:07,0.044,0.04644,0.02110,0.05488
Core Effective Diameter (mm),LH1T-412,2745,2024-02-06 20:43:07,3.968,3.96878,3.95757,3.98073
Core Area (mm²),LH1T-413,2746,2024-02-06 20:52:11,12.431,12.42972,12.34150,12.53555
Core Circularity (MCC) (%),LH1T-413,2746,2024-02-06 20:52:11,83.104,83.24470,81.72533,84.07448
Core Circularity (Dmin/Dmax) (%),LH1T-413,2746,2024-02-06 20:52:11,92.474,92.37252,91.47349,94.23940
Core Effective Diameter (mm),LH1T-413,2746,2024-02-06 20:52:11,3.978,3.97793,3.96318,3.99520
Core Concentricity (mm),LH1T-413,2746,2024-02-06 20:52:11,0.167,0.16269,0.13123,0.19852
Core Area (mm²),LH1T-414,2747,2024-02-06 21:01:17,12.363,12.36328,12.32334,12.39664
Core Effective Diameter (mm),LH1T-414,2747,2024-02-06 21:01:17,3.967,3.96723,3.96136,3.97301
Core Circularity (Dmin/Dmax) (%),LH1T-414,2747,2024-02-06 21:01:17,91.414,91.14687,90.73762,93.01279
Core Circularity (MCC) (%),LH1T-414,2747,2024-02-06 21:01:17,82.929,83.28204,80.47651,84.49282
Core Concentricity (mm),LH1T-414,2747,2024-02-06 21:01:17,0.188,0.18881,0.16759,0.22618
Core Area (mm²),LH1T-415,2748,2024-02-06 21:10:27,12.399,12.39852,12.36651,12.44707
Core Circularity (MCC) (%),LH1T-415,2748,2024-02-06 21:10:27,81.298,81.18110,77.29507,83.72840
Core Circularity (Dmin/Dmax) (%),LH1T-415,2748,2024-02-06 21:10:27,90.331,90.27959,89.59424,91.38574
Core Concentricity (mm),LH1T-415,2748,2024-02-06 21:10:27,0.147,0.14538,0.11255,0.19573
Core Effective Diameter (mm),LH1T-415,2748,2024-02-06 21:10:27,3.973,3.97278,3.96817,3.98050
Core Area (mm²),LH1T-416,2749,2024-02-06 21:19:27,12.349,12.35643,12.27224,12.40632
Core Circularity (MCC) (%),LH1T-416,2749,2024-02-06 21:19:27,82.611,83.28328,77.35150,84.28986
Core Circularity (Dmin/Dmax) (%),LH1T-416,2749,2024-02-06 21:19:27,91.842,91.49222,90.35264,94.47795
Core Concentricity (mm),LH1T-416,2749,2024-02-06 21:19:27,0.133,0.14197,0.09891,0.18518
Core Effective Diameter (mm),LH1T-416,2749,2024-02-06 21:19:27,3.965,3.96647,3.95250,3.97472
Core Area (mm²),LH1T-417,2750,2024-02-06 21:28:34,12.410,12.42555,12.28959,12.49171
Core Circularity (MCC) (%),LH1T-417,2750,2024-02-06 21:28:34,82.272,82.70037,79.25765,84.28802
Core Circularity (Dmin/Dmax) (%),LH1T-417,2750,2024-02-06 21:28:34,92.164,92.36599,91.27439,93.13882
Core Effective Diameter (mm),LH1T-417,2750,2024-02-06 21:28:34,3.975,3.97740,3.95532,3.98814
Core Concentricity (mm),LH1T-417,2750,2024-02-06 21:28:34,0.196,0.20377,0.16671,0.23351
Core Area (mm²),LH1T-418,2751,2024-02-06 21:37:39,12.402,12.41291,12.31998,12.47921
Core Effective Diameter (mm),LH1T-418,2751,2024-02-06 21:37:39,3.974,3.97574,3.96095,3.98646
Core Circularity (MCC) (%),LH1T-418,2751,2024-02-06 21:37:39,81.938,82.20773,78.33115,83.23721
Core Concentricity (mm),LH1T-418,2751,2024-02-06 21:37:39,0.105,0.10782,0.08505,0.12375
Core Circularity (Dmin/Dmax) (%),LH1T-418,2751,2024-02-06 21:37:39,88.743,88.60673,88.02933,89.70719
Core Circularity (MCC) (%),LH1T-419,2752,2024-02-06 21:46:44,82.288,82.87143,76.63563,85.54162
Core Circularity (Dmin/Dmax) (%),LH1T-419,2752,2024-02-06 21:46:44,91.086,90.88284,90.27612,92.83251
Core Concentricity (mm),LH1T-419,2752,2024-02-06 21:46:44,0.102,0.09828,0.05661,0.18443
Core Area (mm²),LH1T-419,2752,2024-02-06 21:46:44,12.268,12.27816,12.14731,12.41573
Core Effective Diameter (mm),LH1T-419,2752,2024-02-06 21:46:44,3.952,3.95351,3.93251,3.97619
Core Area (mm²),LH1T-420,2753,2024-02-06 21:55:45,12.267,12.26673,12.20890,12.30949
Core Circularity (MCC) (%),LH1T-420,2753,2024-02-06 21:55:45,82.494,82.88569,78.60013,84.55098
Core Circularity (Dmin/Dmax) (%),LH1T-420,2753,2024-02-06 21:55:45,91.673,92.00843,89.64807,93.47521
Core Concentricity (mm),LH1T-420,2753,2024-02-06 21:55:45,0.093,0.10280,0.05010,0.15498
Core Effective Diameter (mm),LH1T-420,2753,2024-02-06 21:55:45,3.952,3.95185,3.94269,3.95896
Core Area (mm²),LH1T-421,2754,2024-02-06 22:04:48,12.296,12.29510,12.26081,12.33975
Core Circularity (MCC) (%),LH1T-421,2754,2024-02-06 22:04:48,81.542,81.50727,79.74136,83.38393
Core Concentricity (mm),LH1T-421,2754,2024-02-06 22:04:48,0.084,0.08496,0.04319,0.13195
Core Effective Diameter (mm),LH1T-421,2754,2024-02-06 22:04:48,3.957,3.95658,3.95103,3.96372
Core Circularity (Dmin/Dmax) (%),LH1T-421,2754,2024-02-06 22:04:48,89.116,88.95431,88.08206,90.41560
Core Area (mm²),LH1T-422,2755,2024-02-06 22:13:52,12.309,12.30909,12.27372,12.35401
Core Circularity (MCC) (%),LH1T-422,2755,2024-02-06 22:13:52,82.168,82.13391,79.03044,84.25231
Core Circularity (Dmin/Dmax) (%),LH1T-422,2755,2024-02-06 22:13:52,91.947,91.93929,91.41476,92.56402
Core Concentricity (mm),LH1T-422,2755,2024-02-06 22:13:52,0.106,0.10396,0.03117,0.18833
Core Effective Diameter (mm),LH1T-422,2755,2024-02-06 22:13:52,3.959,3.95882,3.95285,3.96623
Core Circularity (MCC) (%),LH1T-423,2756,2024-02-06 22:22:52,81.557,81.72188,77.74871,84.11887
Core Circularity (Dmin/Dmax) (%),LH1T-423,2756,2024-02-06 22:22:52,90.511,90.62722,88.27220,92.70514
Core Effective Diameter (mm),LH1T-423,2756,2024-02-06 22:22:52,3.958,3.96102,3.93364,3.97595
Core Area (mm²),LH1T-423,2756,2024-02-06 22:22:52,12.307,12.32254,12.15390,12.41600
Core Concentricity (mm),LH1T-423,2756,2024-02-06 22:22:52,0.134,0.12922,0.10622,0.16075
Core Area (mm²),LH1T-424,2757,2024-02-06 22:31:55,12.351,12.35777,12.29631,12.39395
Core Circularity (MCC) (%),LH1T-424,2757,2024-02-06 22:31:55,82.721,83.02140,80.65730,84.53087
Core Circularity (Dmin/Dmax) (%),LH1T-424,2757,2024-02-06 22:31:55,92.262,92.41974,90.26455,94.61612
Core Concentricity (mm),LH1T-424,2757,2024-02-06 22:31:55,0.100,0.10834,0.05358,0.16529
Core Effective Diameter (mm),LH1T-424,2757,2024-02-06 22:31:55,3.965,3.96657,3.95667,3.97230
Core Area (mm²),LH1T-425,2758,2024-02-06 22:40:57,12.226,12.23660,12.14408,12.30183
Core Circularity (MCC) (%),LH1T-425,2758,2024-02-06 22:40:57,81.844,82.19529,76.82072,84.37003
Core Circularity (Dmin/Dmax) (%),LH1T-425,2758,2024-02-06 22:40:57,90.249,90.40311,88.57204,92.30745
Core Effective Diameter (mm),LH1T-425,2758,2024-02-06 22:40:57,3.945,3.94697,3.93220,3.95770
Core Concentricity (mm),LH1T-425,2758,2024-02-06 22:40:57,0.079,0.07814,0.04992,0.11371
Core Area (mm²),LH1T-426,2759,2024-02-06 22:50:00,12.319,12.31837,12.24400,12.40914
Core Circularity (MCC) (%),LH1T-426,2759,2024-02-06 22:50:00,83.487,83.49483,82.08868,84.49104
Core Circularity (Dmin/Dmax) (%),LH1T-426,2759,2024-02-06 22:50:00,91.341,91.24066,89.38618,94.26056
Core Effective Diameter (mm),LH1T-426,2759,2024-02-06 22:50:00,3.960,3.96057,3.94828,3.97544
Core Concentricity (mm),LH1T-426,2759,2024-02-06 22:50:00,0.161,0.16732,0.13918,0.18325
Core Circularity (MCC) (%),LH1T-427,2760,2024-02-06 22:59:01,82.173,82.60732,77.79616,84.26570
Core Circularity (Dmin/Dmax) (%),LH1T-427,2760,2024-02-06 22:59:01,91.018,91.11071,89.17696,93.49005
Core Area (mm²),LH1T-427,2760,2024-02-06 22:59:01,12.294,12.30156,12.20379,12.37431
Core Concentricity (mm),LH1T-427,2760,2024-02-06 22:59:01,0.100,0.10817,0.06954,0.13484
Core Effective Diameter (mm),LH1T-427,2760,2024-02-06 22:59:01,3.956,3.95741,3.94133,3.96896
Core Circularity (MCC) (%),LH1T-428,2761,2024-02-06 23:08:05,81.107,81.26832,78.04308,83.35745
Core Circularity (Dmin/Dmax) (%),LH1T-428,2761,2024-02-06 23:08:05,88.859,88.89096,87.61255,90.77381
Core Effective Diameter (mm),LH1T-428,2761,2024-02-06 23:08:05,3.966,3.96666,3.95944,3.97349
Core Concentricity (mm),LH1T-428,2761,2024-02-06 23:08:05,0.226,0.21132,0.17436,0.28723
Core Area (mm²),LH1T-428,2761,2024-02-06 23:08:05,12.358,12.35925,12.31299,12.40269
Core Area (mm²),LH1T-429,2762,2024-02-06 23:17:06,12.319,12.31971,12.25301,12.38736
Core Circularity (MCC) (%),LH1T-429,2762,2024-02-06 23:17:06,82.885,83.35934,79.45507,84.25226
Core Circularity (Dmin/Dmax) (%),LH1T-429,2762,2024-02-06 23:17:06,91.631,91.48776,90.22203,93.29998
Core Effective Diameter (mm),LH1T-429,2762,2024-02-06 23:17:06,3.960,3.96031,3.94968,3.97154
Core Concentricity (mm),LH1T-429,2762,2024-02-06 23:17:06,0.078,0.07928,0.03771,0.14257
Core Circularity (MCC) (%),LH1T-430,2763,2024-02-06 23:26:08,82.732,83.08042,80.50591,84.38591
Core Circularity (Dmin/Dmax) (%),LH1T-430,2763,2024-02-06 23:26:08,92.338,92.55051,90.79929,93.75280
Core Effective Diameter (mm),LH1T-430,2763,2024-02-06 23:26:08,3.972,3.97199,3.96302,3.98481
Core Concentricity (mm),LH1T-430,2763,2024-02-06 23:26:08,0.175,0.17240,0.10822,0.25238
Core Area (mm²),LH1T-430,2763,2024-02-06 23:26:08,12.392,12.39085,12.33437,12.47423
Core Area (mm²),LH1T-431,2764,2024-02-06 23:35:10,12.357,12.35938,12.30089,12.39314
Core Circularity (MCC) (%),LH1T-431,2764,2024-02-06 23:35:10,82.166,82.32124,80.08946,84.06683
Core Circularity (Dmin/Dmax) (%),LH1T-431,2764,2024-02-06 23:35:10,89.958,89.71228,88.90152,91.82914
Core Concentricity (mm),LH1T-431,2764,2024-02-06 23:35:10,0.081,0.07892,0.06742,0.11256
Core Effective Diameter (mm),LH1T-431,2764,2024-02-06 23:35:10,3.967,3.96718,3.95748,3.97226
Core Area (mm²),LH1T-432,2765,2024-02-06 23:44:10,12.425,12.42474,12.38009,12.49534
Core Circularity (MCC) (%),LH1T-432,2765,2024-02-06 23:44:10,82.633,82.86947,80.45816,83.50586
Core Circularity (Dmin/Dmax) (%),LH1T-432,2765,2024-02-06 23:44:10,90.166,89.87458,88.74827,92.77528
Core Concentricity (mm),LH1T-432,2765,2024-02-06 23:44:10,0.073,0.07530,0.04793,0.10368
Core Effective Diameter (mm),LH1T-432,2765,2024-02-06 23:44:10,3.978,3.97734,3.96965,3.98896
Core Area (mm²),LH1T-433,2766,2024-02-06 23:53:10,12.318,12.31635,12.28085,12.41479
Core Circularity (MCC) (%),LH1T-433,2766,2024-02-06 23:53:10,82.674,82.79253,81.33182,83.90534
Core Circularity (Dmin/Dmax) (%),LH1T-433,2766,2024-02-06 23:53:10,91.959,92.02977,91.13526,93.49062
Core Concentricity (mm),LH1T-433,2766,2024-02-06 23:53:10,0.099,0.10240,0.07136,0.13048
Core Effective Diameter (mm),LH1T-433,2766,2024-02-06 23:53:10,3.960,3.95965,3.95436,3.97521
Core Area (mm²),LH1T-434,2767,2024-02-07 00:02:17,12.254,12.26417,12.13722,12.38816
Core Circularity (MCC) (%),LH1T-434,2767,2024-02-07 00:02:17,83.419,83.56622,80.33670,84.90312
Core Circularity (Dmin/Dmax) (%),LH1T-434,2767,2024-02-07 00:02:17,90.274,90.19687,88.23059,93.02954
Core Concentricity (mm),LH1T-434,2767,2024-02-07 00:02:17,0.102,0.09556,0.07370,0.15079
Core Effective Diameter (mm),LH1T-434,2767,2024-02-07 00:02:17,3.950,3.95189,3.93112,3.97173
Core Area (mm²),LH1T-435,2768,2024-02-07 00:11:22,12.359,12.36046,12.28313,12.43900
Core Circularity (MCC) (%),LH1T-435,2768,2024-02-07 00:11:22,83.539,83.61253,82.65606,84.59233
Core Circularity (Dmin/Dmax) (%),LH1T-435,2768,2024-02-07 00:11:22,92.401,92.04395,91.61764,94.04821
Core Concentricity (mm),LH1T-435,2768,2024-02-07 00:11:22,0.162,0.16150,0.12559,0.19820
Core Effective Diameter (mm),LH1T-435,2768,2024-02-07 00:11:22,3.967,3.96697,3.95458,3.97988
Core Area (mm²),LH1T-436,2769,2024-02-07 00:20:31,12.338,12.35374,12.22100,12.43469
Core Circularity (MCC) (%),LH1T-436,2769,2024-02-07 00:20:31,82.377,82.81428,79.78622,84.20075
Core Circularity (Dmin/Dmax) (%),LH1T-436,2769,2024-02-07 00:20:31,91.673,91.56324,90.09443,94.18517
Core Concentricity (mm),LH1T-436,2769,2024-02-07 00:20:31,0.053,0.05017,0.02676,0.11261
Core Effective Diameter (mm),LH1T-436,2769,2024-02-07 00:20:31,3.963,3.96590,3.94438,3.97927
Core Area (mm²),LH1T-437,2770,2024-02-07 00:29:40,12.245,12.25207,12.17031,12.31124
Core Circularity (MCC) (%),LH1T-437,2770,2024-02-07 00:29:40,79.501,79.40835,75.17694,83.44897
Core Circularity (Dmin/Dmax) (%),LH1T-437,2770,2024-02-07 00:29:40,89.116,88.69817,87.87083,91.56954
Core Concentricity (mm),LH1T-437,2770,2024-02-07 00:29:40,0.152,0.15375,0.09937,0.21807
Core Effective Diameter (mm),LH1T-437,2770,2024-02-07 00:29:40,3.948,3.94948,3.93605,3.95935
Core Area (mm²),LH1T-438,2771,2024-02-07 00:38:47,12.382,12.38520,12.28636,12.48741
Core Circularity (Dmin/Dmax) (%),LH1T-438,2771,2024-02-07 00:38:47,89.575,89.79170,87.89857,91.89426
Core Concentricity (mm),LH1T-438,2771,2024-02-07 00:38:47,0.127,0.12553,0.06841,0.19623
Core Circularity (MCC) (%),LH1T-438,2771,2024-02-07 00:38:47,80.210,80.48859,75.27339,83.82019
Core Effective Diameter (mm),LH1T-438,2771,2024-02-07 00:38:47,3.970,3.97085,3.95472,3.98749
Core Area (mm²),LH1T-439,2772,2024-02-07 00:47:53,12.266,12.26525,12.16520,12.35454
Core Circularity (MCC) (%),LH1T-439,2772,2024-02-07 00:47:53,82.523,83.03673,78.14084,84.53723
Core Circularity (Dmin/Dmax) (%),LH1T-439,2772,2024-02-07 00:47:53,91.578,91.41244,89.54488,94.44279
Core Concentricity (mm),LH1T-439,2772,2024-02-07 00:47:53,0.096,0.09739,0.06814,0.13199
Core Effective Diameter (mm),LH1T-439,2772,2024-02-07 00:47:53,3.952,3.95141,3.93565,3.96664
Core Area (mm²),LH1T-440,2773,2024-02-07 00:56:59,12.436,12.43859,12.36221,12.52211
Core Circularity (MCC) (%),LH1T-440,2773,2024-02-07 00:56:59,83.869,83.76874,82.64101,85.15182
Core Circularity (Dmin/Dmax) (%),LH1T-440,2773,2024-02-07 00:56:59,92.403,92.39070,90.97177,94.53174
Core Concentricity (mm),LH1T-440,2773,2024-02-07 00:56:59,0.157,0.16303,0.13387,0.19050
Core Effective Diameter (mm),LH1T-440,2773,2024-02-07 00:56:59,3.979,3.97991,3.96718,3.99298
Core Area (mm²),LH1T-441,2774,2024-02-07 01:06:04,12.532,12.53367,12.47786,12.59674
Core Circularity (MCC) (%),LH1T-441,2774,2024-02-07 01:06:04,83.758,83.67655,82.61451,84.73505
Core Circularity (Dmin/Dmax) (%),LH1T-441,2774,2024-02-07 01:06:04,94.801,94.49565,93.37564,97.39437
Core Concentricity (mm),LH1T-441,2774,2024-02-07 01:06:04,0.078,0.07583,0.04446,0.11893
Core Effective Diameter (mm),LH1T-441,2774,2024-02-07 01:06:04,3.995,3.99505,3.98592,4.00519
Core Area (mm²),LH1T-442,2775,2024-02-07 01:15:08,12.254,12.25328,12.17380,12.33948
Core Circularity (MCC) (%),LH1T-442,2775,2024-02-07 01:15:08,81.433,81.48583,78.58692,83.18090
Core Circularity (Dmin/Dmax) (%),LH1T-442,2775,2024-02-07 01:15:08,88.735,88.75146,87.46686,90.96096
Core Effective Diameter (mm),LH1T-442,2775,2024-02-07 01:15:08,3.950,3.95015,3.93744,3.96368
Core Concentricity (mm),LH1T-442,2775,2024-02-07 01:15:08,0.182,0.17372,0.13928,0.22942
Core Area (mm²),LH1T-443,2776,2024-02-07 01:24:17,12.416,12.41721,12.35454,12.46172
Core Circularity (MCC) (%),LH1T-443,2776,2024-02-07 01:24:17,82.663,82.64426,81.55417,84.20631
Core Circularity (Dmin/Dmax) (%),LH1T-443,2776,2024-02-07 01:24:17,90.020,90.02149,88.71216,91.88493
Core Concentricity (mm),LH1T-443,2776,2024-02-07 01:24:17,0.120,0.12123,0.10498,0.12966
Core Effective Diameter (mm),LH1T-443,2776,2024-02-07 01:24:17,3.976,3.97653,3.96622,3.98344
Core Area (mm²),LH1T-444,2777,2024-02-07 01:33:23,12.364,12.36302,12.31043,12.44828
Core Circularity (MCC) (%),LH1T-444,2777,2024-02-07 01:33:23,83.683,83.85615,79.47294,85.12324
Core Circularity (Dmin/Dmax) (%),LH1T-444,2777,2024-02-07 01:33:23,92.420,92.46258,90.81594,94.54729
Core Concentricity (mm),LH1T-444,2777,2024-02-07 01:33:23,0.109,0.11154,0.08066,0.14075
Core Effective Diameter (mm),LH1T-444,2777,2024-02-07 01:33:23,3.968,3.96712,3.95919,3.98145
Core Area (mm²),LH1T-445,2778,2024-02-07 01:42:27,12.454,12.45702,12.38373,12.49951
Core Effective Diameter (mm),LH1T-445,2778,2024-02-07 01:42:27,3.982,3.98244,3.97081,3.98935
Core Concentricity (mm),LH1T-445,2778,2024-02-07 01:42:27,0.131,0.13743,0.09665,0.18110
Core Circularity (MCC) (%),LH1T-445,2778,2024-02-07 01:42:27,81.336,81.23779,78.13160,83.77982
Core Circularity (Dmin/Dmax) (%),LH1T-445,2778,2024-02-07 01:42:27,89.917,89.93998,89.03860,91.20196
Core Area (mm²),LH1T-446,2779,2024-02-07 01:51:31,12.357,12.35992,12.30465,12.42676
Core Circularity (MCC) (%),LH1T-446,2779,2024-02-07 01:51:31,81.824,82.12658,78.62277,84.26939
Core Circularity (Dmin/Dmax) (%),LH1T-446,2779,2024-02-07 01:51:31,90.834,90.62690,89.81228,92.40404
Core Effective Diameter (mm),LH1T-446,2779,2024-02-07 01:51:31,3.966,3.96693,3.95830,3.97727
Core Concentricity (mm),LH1T-446,2779,2024-02-07 01:51:31,0.132,0.12899,0.08249,0.20285
